id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1302724505526296580,1302724505526296580,1599428700000,2020-09-07,09:45:00,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,"Food expert Gail Simmons talks to @VeronicaDagher about her beginnings in the food industry and the moment she realized she could turn her love for food, traveling and writing into a career #WSJWhatsNow pic.twitter.com/cugGRkWSvo",['veronicadagher'],[],[],6,10,35,['#wsjwhatsnow'],[],https://twitter.com/WSJ/status/1302724505526296580,False,,1,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}, {'user_id': '898115149', 'username': 'VeronicaDagher'}]",,,,
1302720770267844610,1302720770267844610,1599427809000,2020-09-07,09:30:09,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,"No need to dodge jury duty when you can serve from your couch. Jurors love it, but some legal advocates say ""Wi-Fi justice"" is no justice at all. https://on.wsj.com/3lJda3H ",[],['https://on.wsj.com/3lJda3H'],[],7,18,53,[],[],https://twitter.com/WSJ/status/1302720770267844610,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302713258282029059,1302713258282029059,1599426018000,2020-09-07,09:00:18,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,"Masks, temperature checks and a scary setback. Here's what it's like to be one of the first schools in the country to reopen for in-person learning. https://on.wsj.com/3bn9ZJY ",[],['https://on.wsj.com/3bn9ZJY'],[],21,27,47,[],[],https://twitter.com/WSJ/status/1302713258282029059,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302705663169171458,1302705663169171458,1599424207000,2020-09-07,08:30:07,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,Protests across America have drawn a loose network of groups and demonstrators calling themselves antifa—short for antifascist. Here's a look at who they are. https://on.wsj.com/2QNPEEf ,[],['https://on.wsj.com/2QNPEEf'],[],91,38,75,[],[],https://twitter.com/WSJ/status/1302705663169171458,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302705631384793088,1302705631384793088,1599424200000,2020-09-07,08:30:00,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,Suburbanites have been investing in above-ground swimming pools this summer to help cool off. But the backyard upgrade has got some neighbors in hot water. #WSJWhatsNow  https://on.wsj.com/327123u  pic.twitter.com/7hjChfWYwj,[],['https://on.wsj.com/327123u'],[],10,8,26,['#wsjwhatsnow'],[],https://twitter.com/WSJ/status/1302705631384793088,False,,1,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302698163061641217,1302698163061641217,1599422419000,2020-09-07,08:00:19,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,"Interns are wrapping up a strange summer season. Some logged in from childhood bedrooms, others showed up in empty offices but got one-on-one time with top executives. https://on.wsj.com/2EYt2yD ",[],['https://on.wsj.com/2EYt2yD'],[],11,13,58,[],[],https://twitter.com/WSJ/status/1302698163061641217,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302690571249741827,1302690571249741827,1599420609000,2020-09-07,07:30:09,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,Parking garage operators say they have lost thousands of monthly customers as many packed up their cars and moved out of New York City https://on.wsj.com/3blex3s ,[],['https://on.wsj.com/3blex3s'],[],31,52,142,[],[],https://twitter.com/WSJ/status/1302690571249741827,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302683048853602306,1302683048853602306,1599418816000,2020-09-07,07:00:16,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,"Why are restaurant servers making faces at each other before shifts? They’re practicing a modeling trick called ""smizing."" https://on.wsj.com/2Z4d50w ",[],['https://on.wsj.com/2Z4d50w'],[],19,19,71,[],[],https://twitter.com/WSJ/status/1302683048853602306,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302675447390638081,1302675447390638081,1599417003000,2020-09-07,06:30:03,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,Researchers are deploying heat-seeking drones and studying the chemistry of leaves to determine how creatures like the koala can survive in a burned landscape https://on.wsj.com/35ogFXB ,[],['https://on.wsj.com/35ogFXB'],[],15,32,132,[],[],https://twitter.com/WSJ/status/1302675447390638081,False,,0,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}]",,,,
1302675433075294208,1302675433075294208,1599417000000,2020-09-07,06:30:00,New Zealand Standard Time,3108351,wsj,The Wall Street Journal,,"As Americans buy more things online, there’s more room for failed deliveries and package thefts. @BethDeCarbo has tips for avoiding those problems. #WSJWhatsNow  https://on.wsj.com/3jjAToK  pic.twitter.com/LLFWjpdcxn",['bethdecarbo'],['https://on.wsj.com/3jjAToK'],[],8,8,39,['#wsjwhatsnow'],[],https://twitter.com/WSJ/status/1302675433075294208,False,,1,,,,,,,"[{'user_id': '3108351', 'username': 'WSJ'}, {'user_id': '415815602', 'username': 'BethDeCarbo'}]",,,,
